Loss,LMI_category,EventID,tc_id,Iteration,LFI_ms
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-203-6,203-6,3203,
670722.5076,1,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-203-7,203-7,3203,
44072819.42,4,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-203-8,203-8,3203,41.84183535
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-203-9,203-9,3203,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-203-10,203-10,3203,
1202642736,1,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-203-11,203-11,3203,28.6
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-203-12,203-12,3203,
16954891.4,1,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-204-0,204-0,3204,29.6
48176648761,2,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-204-1,204-1,3204,38.1
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-204-2,204-2,3204,
6139006.35,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-204-3,204-3,3204,25.1
77913922.87,1,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-204-4,204-4,3204,23.2
11176.91475,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-204-5,204-5,3204,18.52737998
0,1,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-204-6,204-6,3204,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-205-0,205-0,3205,
2859926251,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-205-1,205-1,3205,22.81073386
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-205-2,205-2,3205,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-205-3,205-3,3205,
4455867905,5,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-205-4,205-4,3205,57.8
8184117.154,2,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-205-5,205-5,3205,24.4
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-205-6,205-6,3205,
0,1,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-205-7,205-7,3205,
36496.14443,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-205-8,205-8,3205,
0,5,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-205-9,205-9,3205,
177901574.3,1,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-205-10,205-10,3205,29.8
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-205-11,205-11,3205,
10531045970,5,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-205-12,205-12,3205,71.8
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-205-13,205-13,3205,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-205-14,205-14,3205,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-206-0,206-0,3206,
463566717.2,1,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-206-1,206-1,3206,30.4
423926764.6,2,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-206-2,206-2,3206,30.3
51244367.05,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-206-3,206-3,3206,25.51056319
665978087.2,3,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-206-4,206-4,3206,20.4
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-206-5,206-5,3206,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-206-6,206-6,3206,
21075795456,4,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-207-0,207-0,3207,49.3
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-207-1,207-1,3207,
111238824.3,3,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-207-2,207-2,3207,34.5
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-207-3,207-3,3207,
9613474931,3,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-207-4,207-4,3207,45.72386638
19951386385,5,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-207-5,207-5,3207,56
359378736.1,3,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-207-6,207-6,3207,27.40184796
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-207-7,207-7,3207,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-208-0,208-0,3208,
0,1,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-208-1,208-1,3208,
231807206.3,2,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-208-2,208-2,3208,32.6
861275.2057,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-208-3,208-3,3208,23.6
212824876.7,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-208-4,208-4,3208,24.01225876
9221396107,4,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-208-5,208-5,3208,41.31405989
3403517.19,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-208-6,208-6,3208,22.1
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-208-7,208-7,3208,
14571363868,5,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-208-8,208-8,3208,48.5
6474099.316,3,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-208-9,208-9,3208,
1137520992,4,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-209-0,209-0,3209,36.50878961
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-209-1,209-1,3209,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-209-2,209-2,3209,
0,3,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-209-3,209-3,3209,
0,3,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-209-4,209-4,3209,
976005.3366,2,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-209-5,209-5,3209,16.93494263
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-209-6,209-6,3209,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-209-7,209-7,3209,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-209-8,209-8,3209,
86528756.93,4,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-209-9,209-9,3209,26.2
41749378967,5,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-209-10,209-10,3209,48.50364761
0,5,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-209-11,209-11,3209,
4254400.591,4,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-209-12,209-12,3209,32.2
629224381.8,1,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-209-13,209-13,3209,28.3
0,5,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-210-0,210-0,3210,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-210-1,210-1,3210,
1830874.268,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-210-2,210-2,3210,16.75500413
1007484360,1,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-210-3,210-3,3210,29.1
775412269.5,4,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-210-4,210-4,3210,28.1
0,5,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-210-5,210-5,3210,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-210-6,210-6,3210,
12928997.38,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-210-7,210-7,3210,21.9
53288357857,4,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-210-8,210-8,3210,51.3
124364106.1,5,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-210-9,210-9,3210,18.8
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-210-10,210-10,3210,
406473.8775,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-211-0,211-0,3211,22.9307475
0,1,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-211-1,211-1,3211,
58132024.95,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-211-2,211-2,3211,16.13452522
0,5,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-211-3,211-3,3211,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-211-4,211-4,3211,
0,1,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-211-5,211-5,3211,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-211-6,211-6,3211,
75041315.81,2,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-211-7,211-7,3211,27.6
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-211-8,211-8,3211,18.5
102.6984455,1,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-211-9,211-9,3211,
0,2,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-211-10,211-10,3211,
297546017.2,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-212-0,212-0,3212,23.8
0,3,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-212-1,212-1,3212,
20626369144,5,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-212-2,212-2,3212,38.20337775
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-212-3,212-3,3212,
109153586.3,2,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-212-4,212-4,3212,
129296519.7,1,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-212-5,212-5,3212,29.7
2213543142,1,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-212-6,212-6,3212,35.8032627
164155.8729,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-212-7,212-7,3212,16.26817846
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-212-8,212-8,3212,
545.5200223,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-212-9,212-9,3212,
7017726363,5,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-212-10,212-10,3212,54.8
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-212-11,212-11,3212,
2265446967,5,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-212-12,212-12,3212,55.12212203
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-212-13,212-13,3212,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-213-0,213-0,3213,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-213-1,213-1,3213,
0,2,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-213-2,213-2,3213,
59.98833612,2,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-213-3,213-3,3213,
10210.50871,2,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-213-4,213-4,3213,
144727.5527,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-213-5,213-5,3213,22.6
114232566.7,4,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-213-6,213-6,3213,19
3354928757,1,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-213-7,213-7,3213,36.32381778
168222162.7,3,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-213-8,213-8,3213,43.4
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-214-0,214-0,3214,
0,1,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-214-1,214-1,3214,
2875379293,3,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-214-2,214-2,3214,46.54283583
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-214-3,214-3,3214,
74974753.1,1,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-214-4,214-4,3214,31.7
20345376.45,1,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-214-5,214-5,3214,29.64007121
2876168.548,1,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-214-6,214-6,3214,18.3
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-214-7,214-7,3214,
0,3,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-214-8,214-8,3214,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-215-0,215-0,3215,
177956.0919,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-215-1,215-1,3215,
0,1,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-215-2,215-2,3215,
16508048797,5,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-215-3,215-3,3215,59.1
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-215-4,215-4,3215,
627.0643089,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-215-5,215-5,3215,19.5
554046444.4,3,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-215-6,215-6,3215,36.9
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-215-7,215-7,3215,
52102251358,4,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-215-8,215-8,3215,52
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-215-9,215-9,3215,
1917455.135,2,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-215-10,215-10,3215,33.3
621089.2833,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-215-11,215-11,3215,22.5101397
805823.5189,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-215-12,215-12,3215,28
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-216-0,216-0,3216,
288032199.2,2,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-216-1,216-1,3216,22
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-216-2,216-2,3216,
0,1,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-216-3,216-3,3216,
0,1,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-216-4,216-4,3216,
6771871767,4,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-216-5,216-5,3216,57.3
0,1,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-216-6,216-6,3216,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-217-0,217-0,3217,
12939249444,3,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-217-1,217-1,3217,42.71326262
0,1,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-217-2,217-2,3217,
46121533089,3,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-217-3,217-3,3217,49.3
0,1,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-217-4,217-4,3217,
35654394.33,2,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-217-5,217-5,3217,41.8
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-217-6,217-6,3217,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-217-7,217-7,3217,
11030327111,3,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-217-8,217-8,3217,38.8
0,1,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-217-9,217-9,3217,
13550.27641,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-217-10,217-10,3217,18.10844231
59516.52723,1,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-218-0,218-0,3218,
0,1,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-218-1,218-1,3218,
2157053.762,1,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-218-2,218-2,3218,
3927931.546,1,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-218-3,218-3,3218,33.01083273
2587529.492,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-218-4,218-4,3218,
63242508.94,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-218-5,218-5,3218,28.81462423
33002249.53,1,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-218-6,218-6,3218,
11253902578,3,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-218-7,218-7,3218,35.9078276
4699982.876,1,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-218-8,218-8,3218,24.81042578
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-218-9,218-9,3218,
0,4,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-218-10,218-10,3218,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-218-11,218-11,3218,
1133236013,4,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-218-12,218-12,3218,44.8
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-218-13,218-13,3218,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-218-14,218-14,3218,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-218-15,218-15,3218,
0,3,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-218-16,218-16,3218,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-219-0,219-0,3219,
15011434214,5,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-219-1,219-1,3219,41
17883107.52,4,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-219-2,219-2,3219,21.6
27419107.94,2,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-219-3,219-3,3219,23.6
41.5414047,1,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-219-4,219-4,3219,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-219-5,219-5,3219,
0,4,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-219-6,219-6,3219,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-220-0,220-0,3220,
273853795.7,1,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-220-1,220-1,3220,32.5
1396279686,1,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-220-2,220-2,3220,17.5
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-220-3,220-3,3220,
1458188744,1,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-220-4,220-4,3220,31.44213526
92359472.22,4,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-220-5,220-5,3220,35.1
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-220-6,220-6,3220,
0,1,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-221-0,221-0,3221,
0,2,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-221-1,221-1,3221,
57344964.12,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-221-2,221-2,3221,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-221-3,221-3,3221,17.81316238
243055266.9,5,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-221-4,221-4,3221,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-221-5,221-5,3221,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-221-6,221-6,3221,
52533229265,1,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-221-7,221-7,3221,35.3
16951113844,5,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-221-8,221-8,3221,35.8
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-221-9,221-9,3221,
0,3,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-221-10,221-10,3221,
0,4,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-221-11,221-11,3221,
246415188.4,2,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-221-12,221-12,3221,27.7
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-221-13,221-13,3221,18.10844231
7521906.225,2,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-221-14,221-14,3221,27.1
347905889,2,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-222-0,222-0,3222,33.8
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-222-1,222-1,3222,
7742678.998,1,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-222-2,222-2,3222,30
234986841.4,4,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-222-3,222-3,3222,
0,1,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-222-4,222-4,3222,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-222-5,222-5,3222,
8304005.932,4,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-222-6,222-6,3222,
1644.732434,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-222-7,222-7,3222,19.2
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-223-0,223-0,3223,
607986482.2,4,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-223-1,223-1,3223,18.23382256
1338617331,4,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-223-2,223-2,3223,51.9
28429514.77,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-223-3,223-3,3223,24.7
44052571666,5,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-223-4,223-4,3223,54.7
520620364.1,3,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-223-5,223-5,3223,35.71235954
128380049.8,1,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-223-6,223-6,3223,31.82918737
4265896354,4,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-223-7,223-7,3223,31.6
52627057.78,3,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-223-8,223-8,3223,32.5
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-223-9,223-9,3223,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-223-10,223-10,3223,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-223-11,223-11,3223,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-223-12,223-12,3223,
672822212.8,3,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-223-13,223-13,3223,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-223-14,223-14,3223,
2990894.848,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-224-0,224-0,3224,25.4
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-224-1,224-1,3224,
227893906.2,1,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-224-2,224-2,3224,
53899140.78,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-224-3,224-3,3224,25.2
17.24951435,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-224-4,224-4,3224,17.7
12861352515,3,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-224-5,224-5,3224,33.1
20377519.16,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-224-6,224-6,3224,25.20452744
48471437.04,1,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-224-7,224-7,3224,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-224-8,224-8,3224,
0,1,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-224-9,224-9,3224,
1479535.292,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-225-0,225-0,3225,
6721259.652,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-225-1,225-1,3225,20.31418459
0,1,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-225-2,225-2,3225,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-225-3,225-3,3225,
0,5,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-225-4,225-4,3225,
16023255462,5,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-225-5,225-5,3225,57.9
0,1,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-225-6,225-6,3225,
10513599202,2,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-225-7,225-7,3225,36.9
936173.5734,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-225-8,225-8,3225,23.5
4.682964975,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-225-9,225-9,3225,15.31226945
197638393,3,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-226-0,226-0,3226,
134880360.7,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-226-1,226-1,3226,28
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-226-2,226-2,3226,
1727670.593,5,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-226-3,226-3,3226,25.3
97824869103,5,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-226-4,226-4,3226,63.41875929
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-226-5,226-5,3226,
12757.45764,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-226-6,226-6,3226,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-226-7,226-7,3226,
5088.725736,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-226-8,226-8,3226,15.68623827
0,4,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-226-9,226-9,3226,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-226-10,226-10,3226,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-226-11,226-11,3226,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-226-12,226-12,3226,
4093802.007,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-226-13,226-13,3226,20.41520076
0,1,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-226-14,226-14,3226,
330.4587106,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-226-15,226-15,3226,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-226-16,226-16,3226,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-226-17,226-17,3226,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-227-0,227-0,3227,
891282313.7,1,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-227-1,227-1,3227,31.3
197.0333336,5,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-227-2,227-2,3227,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-227-3,227-3,3227,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-227-4,227-4,3227,
9305849486,4,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-227-5,227-5,3227,21.8
1.02319E+11,5,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-227-6,227-6,3227,54.93137245
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-227-7,227-7,3227,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-227-8,227-8,3227,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-227-9,227-9,3227,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-227-10,227-10,3227,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-227-11,227-11,3227,
172461732.3,5,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-228-0,228-0,3228,18.7
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-228-1,228-1,3228,
0,1,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-228-2,228-2,3228,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_3.txt-228-3,228-3,3228,
